DS,Discover,Discover,Paul Wall,377,Dec-11,Dec-31,19,6489,173800,oL1O4cQfNjg
MC,Master Card,Chase,Mitchel Lobel,223,Jun-13,Jun-23,15,4813,105600,K;8}Pf24
VI,Visa,Chase,Rosa P Bradshaw,955,Oct-11,Oct-28,27,2139,76800,h6r._]eAzV
DS,Discover,Discover,Bibi S Ballew,929,Dec-07,Dec-25,19,5145,186500,cXYE0F_Rd8yT&A
VI,Visa,Chase,Megan Y Combs,218,Jan-17,Jan-24,20,5548,108700,m<t5|k29Ky
MC,Master Card,GE Capital,Loyd F Reulet,216,Sep-16,Sep-30,10,2951,146300,i|D>g:|VBr^\<#
JC,Japan Credit Bureau,JCB,Juan Mays,731,Jul-12,Jul-28,23,4280,85800,bRs0fxW+At|
AX,American Express,American Express,Natalia O Deshields,6997,Oct-17,Oct-26,6,1556,193700,SuJ0k8zJ
DC,Diners Club International,Diners Club,Alvin Z Walton,368,Feb-10,Feb-30,28,310,31500,EQCSDMyOu7}
DS,Discover,Discover,Carter L Groves,188,Aug-07,Aug-22,4,9176,22200,qT]*2{iL;e
DS,Discover,Discover,Jason F Dunn,116,Jun-08,Jun-14,26,6573,52500,cAep[fLA
VI,Visa,USAA,Alonso R Brendel,53,Feb-09,Feb-26,27,4268,37700,Y5H0pOXUrv.Vk:D
JC,Japan Credit Bureau,JCB,Sandra N Petersen,7,Apr-07,Apr-27,23,5897,174300,AG1?d1^x
AX,American Express,American Express,Pasquale X Baratta,3740,May-12,May-17,21,3745,46700,qzu**<*hwLaG6U:
DC,Diners Club International,Diners Club,Louise P Bradshaw,781,Feb-07,Feb-15,3,1373,188600,uVeYW>664%TFg
DC,Diners Club International,Diners Club,Roman B Moser,614,Jun-08,Jun-27,20,6843,188100,dl\uIF$9$
DC,Diners Club International,Diners Club,Larry W Medina,940,Sep-10,Sep-13,23,9746,185600,k$]NQ\b~[k
JC,Japan Credit Bureau,JCB,Emmie I Steffens,927,Aug-11,Aug-18,5,9973,193000,lkfpJ8??C:+d|cx
JC,Japan Credit Bureau,JCB,Rick K Lynn,526,Apr-13,Apr-17,25,1864,16900,w$%MXCZD/A1#
JC,Japan Credit Bureau,JCB,Harmony J Ristau,368,Mar-11,Mar-18,9,354,139800,S.BO-~w6Lc%QA
MC,Master Card,Capital One,Darrell K Simmons,452,Nov-11,Nov-27,18,6766,167400,3OI7#zo&W;2yX
MC,Master Card,Bank of America,Magaly M Owsley,920,Jul-16,Jul-19,4,8759,24800,Gz3k<yI.CbX
AX,American Express,U.S. Bancorp,Pamela Nieves,5656,Oct-11,Oct-23,25,8466,97200,V#WE^Py3\&r
JC,Japan Credit Bureau,JCB,Lona P Presnell,489,Feb-15,Feb-29,2,4163,78900,AR#r|f#AX&Ixf
DS,Discover,Discover,Dana Jackson,983,May-10,May-29,8,6991,47800,tn@z&~0qFN}
JC,Japan Credit Bureau,JCB,Ana R Defazio,72,Apr-15,Apr-19,17,5625,197100,ZT1@ij/$24xv|u:
JC,Japan Credit Bureau,JCB,Steve U George,549,Aug-12,Aug-28,16,7743,187300,PnF4t39NS^:6CD
DS,Discover,Discover,Vergie Lisenby,396,Aug-07,Aug-26,25,9207,126000,WtnydXek
VI,Visa,Cabela�s WFB,Jeremy Y Hughes,819,Sep-07,Sep-17,5,5740,142800,2tKiN9#vi?
AX,American Express,American Express,Cleo S Blow,455,May-15,May-30,28,242,11400,py_PANVHO0TH
DC,Diners Club International,Diners Club,Juan C Miller,583,Feb-13,Feb-21,8,3806,113600,gY]?&eD^p|E-Bv5
MC,Master Card,Barclays,Cuc B Oloughlin,796,Jun-12,Jun-31,8,3774,195800,vu%Q4TS2w~n;FV
MC,Master Card,Chase,Victoria Baird,801,Aug-07,Aug-22,26,6268,54300,gl?xE;4dFn-
VI,Visa,Citibank,Alison H Branan,896,Feb-15,Feb-34,13,8463,151300,6$HcAfS55P}sqY_
AX,American Express,American Express,Sally M Parks,8968,Sep-15,Sep-18,6,2222,118500,g$.#j\]J
AX,American Express,American Express,Brian Gascon,8199,Dec-12,Dec-22,21,1789,95900,7G0OPekR]5vR_2v
MC,Master Card,Bank of America,Louise Q Atkinson,285,May-09,May-16,28,4931,86800,5[}*f8{T
VI,Visa,Citibank,Takako Heist,153,Nov-16,Nov-19,7,6853,142700,oT8v<o.y%M{?O*;
VI,Visa,Chase,Vanessa L Miles,314,Apr-10,Apr-30,3,6420,114900,L!pW3K_n3voHv;
DC,Diners Club International,Diners Club,Antonio S Veney,611,Dec-08,Dec-12,12,3592,51800,9\x544PU/C
AX,American Express,American Express,Richard I Navarro,5085,Aug-13,Aug-14,26,8832,50500,R*o>x[$[l3XgWB~
VI,Visa,First National,Nestor H Conners,574,Apr-15,Apr-33,17,9722,44400,jp0W/q4I?:K
MC,Master Card,Chase,Cindy K Singleton,798,Mar-16,Mar-20,24,6596,128900,cl1YIepoe
DC,Diners Club International,Diners Club,Yer A Gardin,863,Aug-08,Aug-26,3,9219,140200,Lel>NmwW
DC,Diners Club International,Diners Club,Lauren G Raymond,2,Jan-13,Jan-21,16,5986,12500,ZSj@bS3>
DC,Diners Club International,Diners Club,Lynetta L Ponds,190,Jan-13,Jan-27,21,8654,94100,1LoB%{o7[A
DS,Discover,Discover,Beverly S Barnett,539,Nov-13,Nov-26,10,1119,29000,SPV##\&BRze;
JC,Japan Credit Bureau,JCB,Dane O Nunnally,616,Nov-14,Nov-23,6,4187,149000,b;:lFRcD5k_7.4Q
AX,American Express,American Express,Matthew Howell,4307,Aug-13,Aug-33,22,7969,145900,0pzG>U4yJjqh/
DS,Discover,Discover,Georgetta N Harney,990,Aug-13,Aug-21,2,4542,22800,NrNc@<*+@{/W6r~
AX,American Express,U.S. Bancorp,Ronald P Cameron,5924,Sep-10,Sep-22,25,440,64400,hcpDMeGp~k
VI,Visa,Wells Fargo,Randy L Rossignol,483,Jun-10,Jun-16,6,7771,55600,Hj*RHa\1B5
JC,Japan Credit Bureau,JCB,Vivian Gray,263,May-17,May-24,1,5081,54900,cf31UHS?[h0f0Ld
JC,Japan Credit Bureau,JCB,Avis O Mount,351,Jul-11,Jul-21,21,2116,126500,z1|4x6jRtVQ3w
DC,Diners Club International,Diners Club,Janice Castaneda,786,Nov-13,Nov-27,15,3494,119000,EPJhi4pwLF
JC,Japan Credit Bureau,JCB,Minta Shor,166,Mar-09,Mar-28,9,3788,172600,kOt+jkgra
VI,Visa,Chase,Gloria Ross,607,Jul-09,Jul-29,21,3997,49300,rursmKY02q;
AX,American Express,American Express,Francesca I Tabares,744,Jul-14,Jul-17,15,6973,105300,rrm!P6;O>e
JC,Japan Credit Bureau,JCB,Margaret W Kinney,258,Mar-12,Mar-13,21,6610,154300,o--d8ueS:J/&N
DS,Discover,Discover,Genaro Z Pinegar,392,Sep-08,Sep-26,13,3876,200000,v3-FoIny6HaS@
VI,Visa,Capital One,Gilbert Y Patrick,966,Sep-10,Sep-25,13,7924,185300,Pf:>MTD~<cty6N
DC,Diners Club International,Diners Club,Colby Reyna,609,Mar-11,Mar-29,16,5113,40200,b[[z~-t}7
MC,Master Card,Chase,Vanessa K Wheeler,391,Nov-13,Nov-23,12,4916,128700,wj|TnB*d
DC,Diners Club International,Diners Club,Jamison B Bracero,151,Sep-12,Sep-24,4,3277,36500,W91Q}xQH
MC,Master Card,Capital One,Troy Rosa,634,Feb-09,Feb-13,11,9263,113800,DQ<83O#WNl2MEbM
DS,Discover,Discover,Brunilda H Mina,720,Feb-07,Feb-08,26,4968,87600,d&:dL3VoSzq5~*
AX,American Express,American Express,Alma F Caldwell,7452,Nov-15,Nov-30,3,6244,155400,Pv<^AvBoI
AX,American Express,American Express,Boyd Luu,4033,Apr-07,Apr-10,5,9120,67200,i{ygjMb<z+#K
JC,Japan Credit Bureau,JCB,Ronnie H Gilmore,972,Dec-09,Dec-21,12,4756,116900,KyH}elG7DS&
DS,Discover,Discover,Mikel V Martel,681,Jul-14,Jul-16,25,1930,30500,g*TKfivM8
DC,Diners Club International,Diners Club,Paula A Benson,850,Oct-17,Oct-30,11,7538,137000,EEveG2[pI0
VI,Visa,Chase,Scot Harville,927,Jan-15,Jan-23,1,1196,168600,yQxPoHw&
VI,Visa,Citibank,Judith Q Dillon,159,Dec-14,Dec-31,27,3148,101400,kj;^k<B\&XpAx&
MC,Master Card,Chase,Lilly M Cranford,85,Jan-11,Jan-20,25,5387,18200,k_zbnbd:<{3[WZ
DC,Diners Club International,Diners Club,Bobby Q Humphrey,299,Feb-10,Feb-11,17,3760,17700,w>2mUL7U[vwe
AX,American Express,American Express,Normand G Boydston,7943,Aug-17,Aug-25,27,5247,92300,ceH+6X::N/<;@a
DC,Diners Club International,Diners Club,Manuel L Odom,295,Jun-09,Jun-25,15,5345,159800,Lh2Sd]y<Xp^1X
DC,Diners Club International,Diners Club,Katlyn E Arthur,169,Jan-17,Jan-26,11,8253,22600,2McASv0>T
DS,Discover,Discover,George Moses,387,Nov-10,Nov-22,25,9296,83700,Q;:\}2$@mUov9r
VI,Visa,U.S. Bancorp,Justina V Dever,626,Apr-08,Apr-28,28,8740,84900,OF_GhFt%vu
DC,Diners Club International,Diners Club,Derrick Dudley,546,Jul-10,Jul-29,2,7064,38700,sH!_-3akDSoYC2
DC,Diners Club International,Diners Club,Wei R Winslow,365,Sep-14,Sep-27,7,8997,102800,P]*wk;pBK<|nQg
DS,Discover,Discover,Gerald P Stafford,980,Jun-08,Jun-26,8,1860,169500,YUg>pt^|
MC,Master Card,Capital One,Bonnie Hinson,444,May-08,May-19,10,9156,36300,cjQA\_7oz
AX,American Express,USAA,Jesus N Kent,4527,May-09,May-27,26,3994,175600,h0^e/:O:B;z
VI,Visa,Chase,Farah B Matsumura,10,Jan-17,Jan-21,5,6178,146400,pqfPZ^c2z4K<.yc
DC,Diners Club International,Diners Club,Sam Briggs,478,Mar-10,Mar-11,4,8905,53700,EOpEC5<iOB[kl
DC,Diners Club International,Diners Club,Cherly A Poole,384,Oct-12,Oct-15,3,4762,195200,63S*vq!&2w
VI,Visa,First National,Christine H Fuentes,609,Jan-11,Jan-25,27,9451,121400,Wai^bg%Zo
VI,Visa,Chase,Felton G Dileo,227,Feb-17,Feb-29,15,5472,39300,BICmlxqE
VI,Visa,Capital One,Yolanda K Hurst,838,Aug-09,Aug-14,27,6524,91300,CV9pB\];v8
AX,American Express,American Express,Delmar A Waites,1086,Mar-13,Mar-15,2,7902,31500,8e{02FKHBR
MC,Master Card,Chase,Maria Stokes,958,Mar-10,Mar-13,21,4536,52600,1CHRpA-;$hDG]
DS,Discover,Discover,George Mahmood,104,Nov-17,Nov-31,9,9206,71800,mn8jr0x-U7{eII
VI,Visa,Chase,Ethel L Hahn,853,Nov-17,Nov-31,10,862,182800,F%Js3Bir*
AX,American Express,American Express,Rocky F Kalinowski,9009,Mar-08,Mar-15,27,771,187800,Q<h?!!19&T21G~r
VI,Visa,U.S. Bancorp,Bryan C Mcintyre,334,Aug-14,Aug-16,8,785,49300,r+cc;~R~&
DC,Diners Club International,Diners Club,Mana T Mary,751,Nov-09,Nov-11,13,8389,63100,ctcP9%lC\[RS?Dr
DC,Diners Club International,Diners Club,Bonnie O Jimenez,631,Jul-11,Jul-25,1,2015,122200,eT.JdJpt
MC,Master Card,Capital One,Sung Lombardi,991,Oct-11,Oct-16,20,3699,106300,r64LKm]ql
DC,Diners Club International,Diners Club,Micheal Dean,135,Apr-08,Apr-17,19,5335,181200,tvdYhGV1W
DS,Discover,Discover,Vinnie Higginbotham,907,Aug-13,Aug-18,10,7243,53300,O]yi/pkX;*4w
MC,Master Card,Capital One,Rose D Lowe,793,Nov-07,Nov-15,14,445,181800,X@O^/!%gR
JC,Japan Credit Bureau,JCB,Randal Sollars,674,Mar-11,Mar-13,8,5932,74800,IxM]|_|k_pp*F+b
VI,Visa,Bank of America,David Q Patel,969,Feb-10,Feb-13,10,8570,71500,6aQ|:&j0&:
DS,Discover,Discover,Mckinley Leis,271,Apr-13,Apr-25,14,235,92100,sGi[$*{jML{P
AX,American Express,American Express,Anita L Norman,6121,Aug-12,Aug-30,18,5878,34000,jLTIRPFtBI#
JC,Japan Credit Bureau,JCB,Shawanda J Daigre,333,Sep-12,Sep-31,8,8913,89800,KgUEP*RJ9rn-h8b
VI,Visa,USAA,Valerie Ross,357,Mar-08,Mar-19,9,4286,27900,y@c/H/C_q4jp
DS,Discover,Discover,Celeste J Tedeschi,474,May-14,May-19,20,1604,75600,J^Qpk\C&we@KNB
AX,American Express,American Express,Mario J Williams,7914,Feb-15,Feb-33,19,8715,192200,N/UkSDW*&x{kh
DS,Discover,Discover,Ken O Lapointe,883,Feb-08,Feb-21,11,2065,96700,kN9dHuv/A<*
JC,Japan Credit Bureau,JCB,Josephine X Hill,30,Jun-08,Jun-23,23,2342,131300,Own[vSYyi@N8.u
MC,Master Card,Chase,Earnest Pietsch,309,May-12,May-22,8,7400,11000,5^@:|MBcF1b
VI,Visa,Chase,Carol E Hancock,595,Nov-07,Nov-08,10,3937,76700,KOh7.#XYN[T
JC,Japan Credit Bureau,JCB,Carlena M Norton,465,Oct-16,Oct-25,15,1070,87700,njH~~j30
AX,American Express,American Express,Kyle A Andrews,1587,Jun-12,Jun-26,27,3817,131500,D9ip;e|d}1R
MC,Master Card,Citibank,Karri M Shew,877,Dec-12,Dec-31,11,8,138000,vL2r7TDx
DC,Diners Club International,Diners Club,Francis F Thompson,223,Jul-10,Jul-16,15,7511,121000,dwy\7K_/
DC,Diners Club International,Diners Club,Kevin T Hiatt,365,Feb-16,Feb-22,18,8650,57600,xCm3Uky.9
JC,Japan Credit Bureau,JCB,Gerald N Eaton,837,Dec-11,Dec-29,1,8669,151300,5<{K~k&k--jE
JC,Japan Credit Bureau,JCB,Ulrike N Howery,459,Jun-17,Jun-31,4,5184,147600,xBafO%;GE+nyH
JC,Japan Credit Bureau,JCB,Lisa X Bauer,713,Mar-13,Mar-23,19,5298,123000,Z4xG3<GY7.Nwu<
VI,Visa,Chase,An A Harvin,587,Aug-09,Aug-10,15,7850,196600,G9%*I.:TU7z
JC,Japan Credit Bureau,JCB,Nicholas Pollard,584,Oct-09,Oct-10,20,5886,107100,yLA#UE]Bm
DS,Discover,Discover,Loren S Bevins,714,Apr-12,Apr-30,7,1582,159600,dj/]M8wf<bwH
JC,Japan Credit Bureau,JCB,Russell K Melendez,895,Feb-09,Feb-19,27,4457,115600,H3Z52KQ1
JC,Japan Credit Bureau,JCB,Maurice Battiste,205,Jan-17,Jan-19,28,7818,180500,782LJ8:Fo
MC,Master Card,Chase,Marvin V Hooper,106,Mar-07,Mar-13,19,6148,128100,e*%cAk+m
VI,Visa,Chase,Antwan Risk,547,Dec-14,Dec-19,17,2789,36300,u\K6.tS|We
DS,Discover,Discover,Randall Z Harvey,351,Feb-14,Feb-17,12,7350,143600,oJ*P4zh_O8
AX,American Express,U.S. Bancorp,Mariano Grundy,8273,Jan-13,Jan-20,6,2089,29000,Jxp3pKcKa8px
AX,American Express,Bank of America,Cheryl Jefferson,1871,Dec-07,Dec-12,11,6981,71800,uxysnjiegy}A&h
DS,Discover,Discover,Camilla A Dragoo,969,Jan-13,Jan-20,17,1856,74500,b4YY1egwF
VI,Visa,USAA,Jeffery Valdez,482,Jun-17,Jun-32,12,7954,88900,R^qJE~4b@}u2d
VI,Visa,Chase,Rasheeda Berends,807,Sep-10,Sep-14,13,9361,61400,2cf%!JZNf
JC,Japan Credit Bureau,JCB,Stanley Z Tran,734,Apr-09,Apr-27,5,411,37800,tz%<vy1eJQ
VI,Visa,Capital One,Guillermo X Hammons,240,Aug-17,Aug-27,27,8327,34400,Z3J-1?Rk@
VI,Visa,Chase,Francisco S Curtis,927,Nov-11,Nov-29,10,762,112400,d?abuu\ZN
JC,Japan Credit Bureau,JCB,Juan P Delosreyes,236,Sep-14,Sep-32,24,6782,138800,uo^S|RF/
DS,Discover,Discover,Juanita O Navarro,790,Oct-13,Oct-32,18,3123,169300,AH0F?U4eX\G
MC,Master Card,Wells Fargo,Rae K Sims,461,Nov-07,Nov-22,22,7770,116600,ox<_LZI;
MC,Master Card,Barclays,Tyler Q Wilkins,202,Jun-09,Jun-10,16,2189,194200,2d4LSJ.ZmIZe#_
DC,Diners Club International,Diners Club,Lessie Q Silvers,659,May-15,May-21,18,5725,95400,N_^tIUW<dU\
DC,Diners Club International,Diners Club,Audrey F Beasley,72,Jun-16,Jun-23,5,9117,120700,K|#NrGemGC}jB
DC,Diners Club International,Diners Club,Amado O Beran,188,Jan-11,Jan-31,19,3813,86200,aZX75M_q5c
DC,Diners Club International,Diners Club,Beatrice P Johnston,331,May-07,May-13,17,4483,100900,xpQGQzm&T&rG
VI,Visa,Chase,Darin D Ransome,727,May-09,May-20,15,77,25800,g$zP?^MO?yuH
VI,Visa,Chase,Debbie A Drake,820,Mar-17,Mar-19,22,4864,94900,WLdaHz4@Pa
VI,Visa,PNC,Ludie Bath,42,Feb-09,Feb-20,13,2669,154700,YxvKdQosvCNmD8
VI,Visa,Chase,Brian Suarez,190,Oct-16,Oct-34,19,2126,160400,t<YEbY]/i\q.Q^
VI,Visa,Chase,Esteban Y Lohr,963,May-14,May-21,7,7012,51000,SiX\B<g#F
DS,Discover,Discover,Connie Q Mccormick,273,Jun-08,Jun-16,4,6960,26000,F:nOn+fQgIq9:jx
AX,American Express,American Express,Jack Falkner,6221,Feb-12,Feb-27,24,172,198700,GF%gedyg
AX,American Express,Bank of America,Albert R Evans,1465,Apr-15,Apr-35,7,745,184100,gw[KC$u-m50*
DS,Discover,Discover,Zetta I Stockman,977,Nov-17,Nov-20,18,280,131100,g501d34_nQ&?cV*
DS,Discover,Discover,Melissa Meadows,125,Feb-10,Feb-25,1,2287,140900,FF-2D9Y7h\Q
DC,Diners Club International,Diners Club,Dakota Gresham,93,Jun-08,Jun-12,11,1304,167200,q9#y7QNnp
VI,Visa,Chase,Eddie Duran,442,Mar-16,Mar-26,4,8513,146800,I7Il8JcgZ$m2UK;
MC,Master Card,Citibank,Jenniffer T Turek,292,Jul-07,Jul-25,15,5981,115400,hsp8x:u.WtY0
MC,Master Card,Citibank,Donna P Love,553,Dec-08,Dec-22,23,664,47400,5~?h>*2Ehe<eJ
VI,Visa,U.S. Bancorp,Danial P Boatright,610,Nov-09,Nov-23,25,2231,155600,GUIgMUA?jzc]N@s
AX,American Express,American Express,Laura Ratliff,2249,Dec-11,Dec-14,18,60,154300,Qr>ME*#g0%%F
DC,Diners Club International,Diners Club,Mirella B Marts,188,Dec-11,Dec-28,12,853,31400,Q:>9_Ny4GH!:Z4L
JC,Japan Credit Bureau,JCB,Janice D Payne,627,Aug-10,Aug-18,7,6,151000,66NHo&l%n:f
MC,Master Card,Chase,Kyra J Mowbray,511,Oct-15,Oct-16,21,4831,147600,6BvSaJL:!R&zp
VI,Visa,Cabela�s WFB,Bertha D Olsen,269,Apr-09,Apr-15,28,2878,78000,TWq2t\W{{FX4uo
DC,Diners Club International,Diners Club,Marketta V Matzke,186,Sep-16,Sep-30,23,3047,39300,GV9\6a@WWYW|M<
DC,Diners Club International,Diners Club,Kevin U Lancaster,238,Aug-08,Aug-26,18,3982,77800,Ck1-k;RxpX\w
DC,Diners Club International,Diners Club,Cynthia H Suitt,542,Jun-07,Jun-16,23,3726,183800,xc$jryk>$^-
DC,Diners Club International,Diners Club,Dorothy K Roman,62,May-17,May-19,4,6224,187400,QgU9r7Q&YmWKtX
DC,Diners Club International,Diners Club,Emerson Beier,141,Apr-10,Apr-25,12,5414,55200,t:n$@~?3$zf
DS,Discover,Discover,Andrea L Bonner,920,Dec-15,Dec-22,4,2167,186000,IJraOq6L/56F0
AX,American Express,Bank of America,Sid H Mandeville,3657,Aug-16,Aug-31,15,5814,199100,gnk58%RpEN7d:
DS,Discover,Discover,Marjorie A Bates,127,Aug-10,Aug-26,14,2531,119500,lq5{sZsv
DC,Diners Club International,Diners Club,Coreen O Wendt,761,May-12,May-31,2,1282,182000,Dn-$$fyU!zFugow
MC,Master Card,Chase,Ethel T Castillo,118,Oct-07,Oct-17,10,2701,84200,aCgl*Id|A]
MC,Master Card,Capital One,Dana L Neu,522,Mar-07,Mar-17,27,2299,96700,Yrs@4/CYjElLg
DS,Discover,Discover,Diane Browning,913,May-08,May-20,11,1310,176800,D:<Ewlp#~
VI,Visa,Wells Fargo,Dion D Vermillion,844,Dec-08,Dec-15,3,2738,46500,k{@;3cNZGm
DC,Diners Club International,Diners Club,Lloyd M Brock,569,Mar-16,Mar-26,2,7446,47900,WBc/ngHn.%U
VI,Visa,Chase,Zack E Kinsley,779,Sep-08,Sep-20,11,3223,59800,o~KwU#&*2:X
DS,Discover,Discover,Ellen G Norman,492,Oct-12,Oct-24,12,5562,11700,L!@sq/AyIH
JC,Japan Credit Bureau,JCB,Amos Cordova,940,Sep-09,Sep-14,6,1412,86200,Yw8&L|jh
JC,Japan Credit Bureau,JCB,Marcus M Wilkerson,465,Jul-09,Jul-11,13,9639,12800,mOpM3OR?~nMmN#{
VI,Visa,Chase,Cesar Banas,587,Jul-07,Jul-25,7,4498,150800,mW2_*J08W|Gt85y
DS,Discover,Discover,Eleanor Poole,528,Mar-12,Mar-26,2,676,19100,y0TiY-E#4nT7Ys
DS,Discover,Discover,Chas J Piche,887,Jul-11,Jul-29,4,1755,30800,wwu{5g-_
DC,Diners Club International,Diners Club,Lois M Jensen,230,Oct-14,Oct-28,10,4052,136000,S/l>v\S%QC
JC,Japan Credit Bureau,JCB,Lorenzo R Fulton,441,Apr-15,Apr-21,23,7434,147800,FTZ!EZ]8oj
MC,Master Card,Barclays,Earl D Frye,56,Mar-10,Mar-16,22,5843,116000,sBdbz?NJM3G5/
DC,Diners Club International,Diners Club,Carisa F Borges,851,Oct-17,Oct-31,25,6822,93700,XTq2k62.3ea
MC,Master Card,Capital One,Rachel F Colon,252,Jan-14,Jan-15,22,9644,74400,xD~]s!uWr+O
JC,Japan Credit Bureau,JCB,Buck F Kiesel,618,Dec-09,Dec-24,23,776,189400,eN0wqm#VR~#p
JC,Japan Credit Bureau,JCB,Gordon X Maxwell,200,May-15,May-31,3,7959,89000,Oq7e<3@4Y{ge?t]
VI,Visa,U.S. Bancorp,Al Armendariz,566,Jan-14,Jan-19,3,6552,119500,9JFhX?c>JGv
JC,Japan Credit Bureau,JCB,Henry O Durham,33,Dec-08,Dec-11,25,4723,20900,IUr5B|c/Kapf
MC,Master Card,Bank of America,Carl B Gravois,24,Dec-10,Dec-13,21,5230,135800,4g*P7dvvbE4zL
VI,Visa,Bank of America,Esther Clay,34,Apr-10,Apr-24,5,8029,179000,6R?]{j}O]7^uO
JC,Japan Credit Bureau,JCB,Tobias M Lechner,401,Jul-11,Jul-21,20,8552,109500,FGyTVmUyb;O
AX,American Express,U.S. Bancorp,Barbara X Holder,1321,Jan-15,Jan-35,24,4597,78400,m[_m_jpN-9geU
MC,Master Card,Citibank,Timothy H Boos,5,Apr-12,Apr-25,17,495,118400,p@:0&wXo\z:XQ$
DC,Diners Club International,Diners Club,Frances J Wilkinson,339,May-08,May-20,11,77,193800,d6P~nd55aszY
JC,Japan Credit Bureau,JCB,Fritz J Swinehart,305,Mar-09,Mar-10,23,1373,34900,6_W[M69K
DC,Diners Club International,Diners Club,Troy G Thomas,727,Mar-17,Mar-19,13,1731,60100,IZD%\42<
AX,American Express,American Express,Eldon J Rizzuto,4963,Jul-12,Jul-30,3,4798,186400,4QUR.UpHen7
VI,Visa,Chase,Diane Alston,488,Aug-12,Aug-24,10,2553,187700,Vl$uOVlE
DS,Discover,Discover,Delphia Y Timmons,448,Apr-14,Apr-26,26,298,77200,6D>|6CX_Z2%
MC,Master Card,Bank of America,Diana H Rutledge,666,May-12,May-13,12,8407,98900,29;AxR>TFw
DC,Diners Club International,Diners Club,Earlene W Pompey,210,Apr-08,Apr-11,19,6920,191000,vy2U60\]_O.Yl/
AX,American Express,U.S. Bancorp,Dawn May,5578,Jan-09,Jan-12,5,2232,48900,iU%kGoe[U]
VI,Visa,Chase,Sid A Maitland,58,Jan-12,Jan-17,2,5617,155900,jUOIZNt&%EX<Y
DC,Diners Club International,Diners Club,Emily T Wynn,279,Feb-10,Feb-14,13,1877,162900,cw+FN.I9J
JC,Japan Credit Bureau,JCB,Joanie S Buchan,859,Aug-11,Aug-29,7,733,97000,A*/%11V/ycy
DS,Discover,Discover,Melissa Baxter,719,Apr-13,Apr-31,20,631,84700,unB~ztY\
VI,Visa,Wells Fargo,Carlene U Doby,429,Jun-07,Jun-08,23,3412,74100,G#2Q9FMtAM*!R
DS,Discover,Discover,Steven Q Larson,33,May-10,May-26,4,2018,189100,W5iuNf:H
AX,American Express,American Express,Patricia J Battiste,8232,Feb-10,Feb-19,23,2225,152600,i-T~G6i<
JC,Japan Credit Bureau,JCB,Eddie W Dean,498,May-17,May-32,17,2905,133000,S-:*lwtL\Wsme:
AX,American Express,USAA,Jae Charette,9025,May-14,May-30,24,8839,91900,Nb;M3SpA7#&fptU
MC,Master Card,Bank of America,Andrew R Beach,341,Apr-14,Apr-17,10,1493,74800,W~Lo.oWg9
VI,Visa,Wells Fargo,Ed Clardy,250,Oct-15,Oct-33,15,9036,155100,N\]}&+sKyqpWg
VI,Visa,Chase,Edwin C Lott,814,Oct-17,Oct-27,23,9260,53000,L5+8;LA?mcw
DC,Diners Club International,Diners Club,Denita M Skates,408,Mar-17,Mar-26,9,1904,26200,iF4&7Y0Bc;s1dCO
AX,American Express,American Express,Darlene Rios,5475,Jun-10,Jun-16,22,8403,96200,YTOIV#+hV??PZrw
AX,American Express,American Express,Tyron A Stuckey,6490,Sep-11,Sep-23,27,2488,96100,Fu/hc0FV?k
JC,Japan Credit Bureau,JCB,Martha R Levine,95,Aug-13,Aug-18,7,8858,72300,U&&yj#.*>r\6
DS,Discover,Discover,Rocky R Sabbagh,72,Feb-09,Feb-10,1,5751,109000,A~Ka&KF#vC]
AX,American Express,American Express,Anne Cain,8665,May-14,May-32,27,1445,43800,y<>/CGCje*3;fC
DS,Discover,Discover,Pok E Ouimet,854,Apr-08,Apr-15,19,2115,92700,IrJfr3q0nC#
DC,Diners Club International,Diners Club,Roger A Anderson,141,Apr-14,Apr-25,23,6219,41300,wPn?$Mu~@&l
DC,Diners Club International,Diners Club,Emiko N Micheals,98,Apr-08,Apr-22,10,7438,182900,EWHNO{u%FrgaQE
VI,Visa,Barclays,Rosa Pena,250,Oct-16,Oct-36,28,7567,116900,S9.mPVFwo3
DC,Diners Club International,Diners Club,Lillian Brey,506,Jul-16,Jul-22,24,2696,176900,4MEy_K4+23w3pt
DS,Discover,Discover,Benjamin Roy,559,Apr-07,Apr-17,15,135,66200,1aK4!4rL
MC,Master Card,Capital One,Marica Sipp,296,Mar-09,Mar-12,23,1221,83900,SzTgoFzq[
DS,Discover,Discover,Lawrence A Schmidt,314,Mar-10,Mar-21,7,2128,154100,5cx0I:TgRq7
MC,Master Card,Chase,Altagracia G Fujiwara,617,Aug-16,Aug-34,13,3784,132000,w[uq\~[Ml
VI,Visa,Chase,Judith O Garner,592,Feb-08,Feb-10,2,5067,48400,C:0%K@Ork!@o!%Q
DC,Diners Club International,Diners Club,Gerard M Spitler,965,May-13,May-17,14,4336,72100,h7P*Aqi<@u8bK;X
AX,American Express,USAA,Yolanda P Robertson,6017,May-07,May-25,18,1547,52100,zaeVU]|T!vt:
DC,Diners Club International,Diners Club,Devon G Zeringue,874,Nov-08,Nov-12,10,1739,137300,q![LHPYVQeJ8Om
VI,Visa,USAA,Grace Nunez,541,Oct-09,Oct-29,8,5061,32100,2:U/Z8o3e}
DC,Diners Club International,Diners Club,Kandy Boylan,113,Jul-07,Jul-22,6,5275,169600,X8-SrbX]zSf&
